Pirai,,Rurrenabaque,,portachuelo2estrellas,
1898.085537,6621.791344,4640.84018,6937.99113,4218.086343,8100.832185
1898.366582,6621.993344,4641.88089,6938.050286,4218.918866,8101.238515
1898.592681,6622.011344,4642.766708,6938.190122,4219.748411,8101.308455
1898.798126,6622.029344,4643.529887,6940.703562,4220.5787,8101.308455
1898.998137,6622.029344,4644.259819,6941.515304,4221.254101,8101.35237
1899.196145,6622.029344,4645.008608,6943.073592,4221.826739,8101.379837
1899.367903,6622.029344,4645.816182,6948.789612,4222.377039,8101.384782
1899.524515,6622.029344,4646.584198,6950.266708,4222.910955,8101.800879
1899.693464,6622.071344,4647.536572,6950.350892,4223.432213,8101.974914
1899.870439,6622.071344,4648.466356,6951.923513,4223.941556,8101.993766
1900.120435,6629.448344,4649.336091,6954.569483,4224.450899,8102.021637
1900.313862,6629.520344,4650.189963,6959.455243,4224.961732,8102.080521
1900.489835,6629.520344,4651.075781,6963.958576,4225.491181,8102.137509
1900.66681,6629.520344,4652.217277,6972.823096,4226.021374,8102.206749
1900.863816,6630.491344,4653.378454,6989.101996,4226.535186,8103.408369
1901.11949,6630.491344,4654.857924,6991.327219,4227.046763,8108.079069
1901.812086,6668.676344,4656.45096,6992.707318,4227.556851,8108.225047
1902.085705,6671.892344,4657.793328,6999.177738,4228.046833,8108.389972
1902.308256,6671.892344,4659.3451,7007.275678,4228.534581,8108.392133
1902.512615,6671.892344,4660.921537,7008.720809,4229.022329,8108.416197
1902.745769,6678.302344,4662.377471,7013.191929,4229.508588,8108.498628
1902.951215,6678.302344,4663.67629,7014.937591,4230.001549,8110.609764
1903.132196,6678.302344,4664.911758,7017.459459,4230.470681,8110.680123
1903.308169,6678.302344,4666.239491,7019.133981,4230.936834,8110.761399
1903.465752,6678.302344,4667.656812,7021.751084,4231.405221,8110.788977
1903.655918,6678.302344,4669.036282,7023.813684,4231.873609,8110.850062
1903.858359,6679.868344,4670.356747,7026.953764,4232.345719,8110.925318
1904.077574,6682.850344,4671.892226,7028.043374,4232.812617,8111.007291
1904.328678,6700.189344,4673.74067,7033.308752,4233.286962,8111.007291
1904.530117,6700.189344,4674.875672,7040.214442,4233.762051,8111.00967
1904.70609,6700.189344,4676.125013,7051.129502,4234.234906,8111.119049
1904.873788,6700.189344,4677.66862,7054.640942,4234.682443,8112.202581
1905.017602,6700.189344,4679.425843,7061.380482,4235.129235,8112.524509
1905.173055,6700.189344,4682.321701,7067.525732,4235.557411,8112.571359
1905.381359,6706.296344,4685.004656,7076.442742,4235.987076,8112.621374
1905.588978,6706.339344,4687.285205,7090.913842,4236.416742,8112.706816
1905.900938,6706.339344,4689.83657,7093.198234,4236.821089,8112.714288
1906.47053,6720.764344,4692.823539,7094.145375,4237.226925,8112.777051
1906.742444,6726.129344,4696.267917,7095.071441,4237.63574,8112.844411
1906.978319,6726.129344,4699.920692,7097.463339,4238.0453,8113.499856
1907.605157,6740.300344,4703.36507,7106.580249,4238.45337,8114.360778
1907.978482,6746.703344,4706.680044,7108.441657,4238.836867,8114.547956
1908.282654,6751.330344,4709.719978,7116.380947,4239.217385,8114.748325
1908.497241,6751.330344,4712.641668,7125.794827,4239.597903,8119.492885
1908.691242,6751.330344,4715.448441,7129.491087,4239.978421,8129.855695
1908.85894,6751.330344,4718.180444,7136.872267,4240.358939,8138.103105
1909.005276,6751.330344,4720.63909,7139.159197,4240.739457,8140.327355
1909.139,6751.330344,4723.086317,7143.666167,4241.119975,8142.208322
1909.292904,6751.330344,4725.757117,7160.281067,4241.500493,8142.604727
1909.439241,6751.694344,4728.75726,7177.428327,4241.881756,8143.131817
1909.572964,6751.694344,4731.837366,7186.298027,4242.263763,8143.648609
1909.690608,6751.694344,4735.06803,7191.529267,4242.668855,8143.793308
1910.27387,6751.694344,4738.454459,7198.394787,4243.070224,8148.394258
1933.79713,6820.205344,4741.521133,7198.821106,4243.473081,8170.038178
1935.510541,6889.729344,4744.494953,7201.480646,4243.90647,8180.729098
1936.697479,6900.748344,4747.190112,7204.974349,4244.374112,8184.329638
1937.209808,6904.382344,4749.614626,7215.846929,4244.717398,8185.28533
1937.610728,6904.436344,4752.039141,7221.363199,4245.047279,8188.131389
1937.941126,6904.436344,4754.474987,7231.279079,4245.397267,8188.767623
1938.346527,6912.043344,4757.775805,7235.343059,4245.870867,8188.982693
1938.638087,6912.043344,4761.839199,7240.134789,4246.353402,8188.989011
1938.898748,6912.043344,4766.469579,7241.491143,4246.825513,8189.033194
1939.153068,6912.043344,4772.333217,7244.910693,4247.293155,8189.704242
1939.407388,6912.124344,4776.282984,7255.625463,4247.845688,8192.888689
1939.646422,6912.124344,4780.281173,7265.012163,4248.620873,8193.887324
1939.882113,6912.124344,4784.025955,7266.757887,4249.450417,8194.359515
1940.136433,6912.688344,4787.724526,7268.603046,4250.28443,8194.670992
1940.38605,6912.688344,4791.820799,7276.520406,4251.110251,8195.946421
1940.647265,6912.688344,4795.51937,7282.216656,4251.869053,8200.281621
1941.001898,6912.958344,4798.599476,7283.737593,4252.560092,8216.647701
1942.195293,6932.166344,4801.679581,7294.896673,4253.191558,8230.418901
1942.462295,6970.492344,4805.212197,7302.867043,4253.766431,8233.204263
1942.91703,6974.856344,4809.771049,7309.000203,4254.313752,8235.400609
1955.230793,7014.810344,4813.288846,7315.853393,4254.837243,8239.321319
1957.779147,7024.023344,4816.561474,7318.203086,4255.346586,8240.674565
1972.695312,7024.212344,4819.44449,7319.875836,4255.85593,8244.032233
1975.20975,7075.022344,4822.263872,7322.406564,4256.366017,8244.542371
1976.508442,7075.022344,4825.550571,7326.700884,4256.869403,8245.161939
1977.408527,7075.022344,4828.307337,7338.611864,4257.380236,8245.564298
1978.216165,7075.022344,4830.953939,7339.586013,4257.975214,8247.494466
1978.916131,7075.022344,4833.60054,7340.194422,4258.615617,8249.10975
1979.642943,7085.485344,4836.14018,7341.930568,4259.258998,8254.254894
1980.240969,7085.485344,4838.475352,7349.177988,4259.902378,8258.748576
1980.706641,7085.485344,4840.618258,7357.056968,4260.548738,8259.104026
1981.15967,7085.485344,4842.781938,7358.674034,4261.185417,8261.472665
1983.237771,7085.485344,4845.513941,7364.185044,4261.79231,8270.982455
1983.743821,7115.936344,4849.560958,7368.730654,4262.383565,8283.033255
1984.281872,7117.206344,4852.367731,7371.050924,4262.942055,8286.864598
1984.790267,7119.923344,4854.594603,7374.629724,4263.474483,8287.019513
1985.308096,7119.923344,4856.853568,7384.824962,4263.98606,8287.658912
1986.055439,7120.283344,4859.244295,7385.793447,4264.496893,8290.036095
1986.530321,7131.043344,4861.783935,7386.99485,4265.026341,8315.710075
1986.956957,7131.043344,4864.491335,7395.87801,4265.55728,8320.602102
1987.346969,7131.043344,4867.37435,7410.08554,4266.091196,8322.288593
1987.736982,7131.043344,4870.454456,7414.37034,4266.692877,8322.673761
1988.150956,7132.362344,4873.671223,7422.10076,4267.397319,8323.094295
1989.248349,7141.165344,4876.943851,7427.8175,4268.261118,8323.322827
1989.737259,7200.725344,4880.105442,7441.65504,4269.210551,8324.054724
1990.256404,7200.894344,4883.804013,7459.25054,4270.165197,8324.559348
1990.734102,7200.894344,4887.851029,7471.82476,4271.299305,8327.137816
1991.205251,7200.948344,4891.611306,7479.70781,4272.573408,8330.142142
1991.721224,7201.949344,4897.453753,7481.887874,4273.846766,8332.024683
1992.299174,7203.400344,4904.936676,7483.679656,4275.000235,8332.741423
1993.690949,7204.266344,4912.906989,7487.646914,4276.003283,8335.723001
1997.770732,7215.546344,4920.798948,7494.490674,4276.863358,8343.499731
2006.193839,7279.383344,4927.075353,7507.722564,4277.620671,8348.280921
2009.585717,7293.468344,4933.760966,7512.824714,4278.31171,8350.193305
2011.855389,7293.578344,4940.377138,7523.428174,4278.943177,8351.854173
2013.92382,7303.291344,4947.274095,7532.2676,4279.51656,8357.903573
2017.041876,7304.771344,4953.913348,7534.019174,4280.039307,8359.011894
2020.70467,7343.129344,4960.810305,7540.820454,4280.518119,8359.635531
2022.572345,7348.224344,4967.659908,7543.914184,4280.955976,8360.455936
2024.206056,7348.224344,4972.454119,7548.599614,4281.3983,8369.709476
2025.609008,7350.024344,4976.803062,7560.592834,4281.842859,8372.204304
2026.807356,7350.024344,4980.768925,7570.016584,4282.285928,8373.571768
2027.876865,7350.024344,4984.213303,7577.151914,4282.7007,8373.922854
2029.211042,7350.244344,4987.320407,7578.654242,4283.100579,8375.761252
2030.365287,7353.238344,4990.621224,7583.28931,4283.483331,8376.450697
2031.65115,7355.003344,4993.893853,7588.23363,4283.864594,8387.840357
2037.531279,7373.881344,4996.764051,7593.23012,4284.278621,8393.047675
2045.508337,7449.798344,4999.374643,7594.083074,4284.844558,8393.954184
2048.255325,7450.023344,5002.069801,7594.81115,4285.598148,8407.277034
2058.41764,7450.245344,5005.470643,7595.800639,4286.621302,8430.003954
2087.93306,7540.411344,5008.379393,7598.646929,4287.667541,8434.258192
2091.357845,7563.942344,5010.703564,7602.109039,4288.621442,8434.640903
2093.102667,7565.422344,5012.973309,7607.685859,4289.525452,8435.621253
2094.426463,7565.422344,5016.053414,7616.721199,4290.495736,8442.788163
2095.421013,7565.422344,5019.027234,7628.816309,4291.608249,8458.483073
2096.272822,7565.422344,5023.821444,7640.717309,4292.826502,8466.538793
2097.792546,7565.422344,5030.254866,7648.894979,4294.177304,8470.951213
2098.813126,7587.041344,5036.333322,7652.278359,4295.980856,8479.097903
2099.686522,7587.041344,5041.164488,7656.494899,4297.748664,8483.928083
2100.830669,7587.041344,5045.162677,7663.478719,4299.37052,8485.69125
2103.219496,7615.603344,5048.650971,7669.644259,4300.886635,8486.560806
2104.409589,7619.690344,5052.183587,7674.668839,4302.343178,8492.781966
2105.323874,7619.708344,5056.430174,7680.952409,4303.782594,8500.174546
2106.456191,7626.023344,5061.66151,7686.738519,4305.014251,8509.744776
2117.125704,7644.944344,5068.185859,7696.914569,4306.312928,8511.820236
2124.111723,7691.931344,5075.719095,7704.916459,4307.732983,8512.342838
2126.405696,7691.931344,5084.335399,7717.615579,4309.240162,8515.797501
2127.604129,7691.931344,5090.567434,7727.751869,4310.742873,8518.03023
2128.61562,7691.985344,5099.183737,7741.876089,4312.066123,8522.97143
2131.197665,7710.955344,5108.13594,7747.161849,4312.886732,8525.432339
2132.476514,7712.548344,5116.106253,7753.801529,4313.635109,8530.499659
2133.532521,7712.548344,5123.414873,7759.523959,4314.688794,8547.392339
2134.61181,7712.548344,5129.893648,7764.186769,4316.120763,8562.480309
2135.582763,7712.548344,5134.056257,7777.280949,4317.572093,8569.522479
2136.456053,7713.018344,5138.650774,7780.090755,4318.969809,8590.631479
2137.304854,7717.502344,5143.103794,7787.521565,4320.31242,8604.173289
2138.115059,7719.302344,5147.316642,7795.176715,4321.649818,8636.389589
2138.957273,7719.338344,5152.241067,7806.385315,4323.017002,8647.113529
2139.790404,7719.338344,5158.232955,7811.166475,4324.571095,8649.746609
2140.628649,7720.530344,5163.582769,7817.633255,4326.548895,8659.162719
2141.460109,7720.744344,5169.113773,7827.211745,4329.00104,8676.937219
2142.259249,7720.744344,5177.057911,7841.903165,4332.258156,8690.888119
2143.089629,7720.825344,5186.767988,7848.432125,4336.23014,8695.710079
2145.280312,7722.372344,5196.841908,7852.372019,4340.437434,8702.507329
2146.534046,7754.302344,5203.858239,7855.852689,4344.611963,8705.949303
2147.388962,7754.412344,5208.363953,7860.015619,4348.709793,8712.414633
2148.947067,7757.298344,5212.031953,7866.985109,4352.758476,8721.125803
2150.198112,7762.400344,5215.79223,7879.247249,4356.74014,8730.495883
2151.213694,7762.474344,5220.106858,7892.285949,4360.673401,8750.768323
2152.937497,7762.474344,5225.970495,7897.896549,4364.553792,8760.292493
2153.979308,7777.652344,5236.993597,7903.385219,4368.234616,8762.90729
2154.879123,7777.652344,5243.336964,7904.812737,4370.905689,8764.563449
2155.831167,7779.662344,5247.600494,7905.551643,4373.292305,8765.546615
2167.058558,7780.230344,5251.391894,7905.751892,4375.901572,8766.802575
2179.398478,7852.404344,5254.865504,7907.42822,4379.449847,8773.300465
2182.027959,7862.525344,5258.152203,7908.891518,4383.164925,8781.006835
2185.273459,7878.180344,5261.625813,7912.183718,4387.054997,8784.473994
2187.163503,7878.402344,5265.293812,7916.233685,4391.539302,8786.880098
2188.804673,7878.402344,5269.100842,7916.753552,4396.471144,8788.426301
2190.373217,7879.603344,5273.330535,7925.758552,4401.315117,8794.450191
2191.848491,7881.326344,5276.98331,7931.539362,4405.916333,8801.084441
2194.210467,7900.248344,5280.103968,7937.064572,4409.341741,8807.867841
2195.865812,7907.911344,5283.771968,7945.215912,4412.930972,8813.260761
2197.898313,7911.311344,5287.072785,7950.093622,4416.748068,8821.566731
2199.949297,7935.913344,5290.207047,7950.555175,4420.517505,8839.363031
2201.559607,7941.747344,5293.141702,7951.26833,4424.102269,8854.897981
2202.988121,7941.775344,5296.4284,7953.950544,4427.482997,8861.136831
2204.324697,7941.775344,5300.362133,7957.850114,4430.776601,8868.242581
2205.587576,7941.775344,5303.496395,7963.41492,4434.139458,8872.229953
2206.73065,7941.775344,5306.303168,7964.711318,4437.663159,8875.134883
2208.210859,7941.775344,5308.937725,7965.682743,4441.622484,8895.317163
2209.82137,7956.954344,5312.085627,7970.277103,4446.091151,8910.730333
2211.030793,7956.954344,5314.943069,7995.844403,4450.742259,8917.387253
2212.131754,7957.458344,5317.356275,8006.711533,4455.403792,8928.586383
2216.875115,7966.035344,5319.669483,8010.308617,4459.909692,8940.692033
2218.413931,7991.619344,5321.960885,8012.635957,4464.286023,8944.873939
2219.782164,7991.747344,5324.668284,8020.143477,4468.511933,8949.714189
2221.1819,7996.475344,5328.040336,8022.118267,4472.620188,8958.783959
2222.867046,8004.039344,5331.94211,8024.111337,4476.746315,8972.916059
2224.356614,8004.686344,5335.73351,8028.794817,4480.879888,8982.077099
2239.90791,8007.545344,5339.667243,8031.497807,4485.022398,8984.506735
2254.689219,8101.973344,5342.953941,8034.256197,4489.302668,8984.963429
2258.799832,8104.217344,5346.652511,8034.935741,4493.561343,8987.479604
2261.697047,8105.763344,5350.506711,8035.957331,4497.771616,8992.236442
2264.349238,8105.934344,5353.695803,8037.356911,4501.912636,8996.793482
2267.155858,8107.808344,5356.553245,8037.644785,4506.017912,9001.887362
2269.25759,8107.844344,5359.034838,8039.296318,4510.221483,9006.821382
2271.232904,8107.844344,5361.504938,8040.741644,4514.501008,9020.057972
2276.005471,8108.281344,5363.918145,8043.890454,4518.426823,9022.507051
2278.943243,8137.102344,5366.493083,8044.906935,4522.072648,9025.095273
2280.931697,8137.356344,5369.519721,8048.419215,4525.685709,9027.582216
2282.360844,8139.132344,5371.944235,8058.205825,4529.213134,9034.38461
2283.795292,8141.740344,5374.483875,8064.322055,4532.654179,9039.42848
2285.26698,8141.740344,5377.203552,8070.520195,4536.17937,9059.08148
2286.684464,8142.629344,5379.850153,8077.089925,4539.850514,9071.35216
2287.953768,8142.629344,5382.59452,8081.609025,4543.503785,9074.75911
2289.149456,8142.683344,5385.895337,8082.624637,4547.186843,9080.41535
2290.267974,8142.683344,5389.671157,8085.804847,4550.918303,9082.917692
2291.520802,8142.719344,5393.750967,8088.962871,4554.759972,9091.429128
2292.72157,8146.791344,5397.863754,8090.976843,4558.764721,9095.949628
2293.722386,8146.939344,5402.299315,8092.414324,4562.934037,9099.756256
2294.669883,8146.957344,5406.875981,8092.556631,4567.246328,9114.276946
2295.500262,8146.957344,5409.902619,8094.205662,4571.5333,9117.724913
2296.382371,8148.982344,5412.430571,8094.266559,4575.687723,9122.120273
2297.267009,8149.620344,5414.700315,8094.418531,4579.739385,9131.357863
2298.151425,8150.686344,5416.781773,8094.4571,4583.639881,9141.717643
2298.916263,8150.760344,5418.70565,8094.749172,4587.45102,9155.730793
2299.715403,8152.257344,5420.526372,8096.301484,4591.539914,9164.946663
2300.514543,8152.329344,5422.319678,8099.393124,4595.833588,9175.173933
2301.281668,8152.365344,5423.9804,8101.628174,4600.225556,9191.024433
2302.044219,8152.967344,5425.649728,8101.936116,4604.567632,9195.667699
2302.753854,8152.967344,5427.424925,8103.297548,4608.919389,9196.397614
2303.411255,8152.967344,5429.368016,8104.972471,4613.320293,9197.374787
2304.258757,8153.109344,5431.107387,8105.194755,4617.853746,9198.157052
2305.476295,8167.514344,5432.742486,8105.241062,4622.541342,9206.987522
2306.21793,8169.336344,5435.110868,8105.392275,4627.379357,9212.515632
2306.869167,8169.372344,5436.968618,8105.901522,4632.165248,9215.420862
2307.490793,8169.372344,5438.528579,8106.052605,4636.848375,9219.406702
2308.057708,8169.462344,5439.992334,8106.54175,4641.46374,9221.203104
2308.575113,8169.850344,5441.409655,8106.832646,4645.948045,9223.965814
2309.176119,8170.028344,5442.781648,8109.577217,4650.255867,9229.060664
